,id,text,class,subclass
540,F0_REQ_00540,98% of the user workstations shall meet the minimum hardware requirements prior to implementation. Minimum Hard Disk Space,FR,Functional
541,F0_REQ_00541,98% of the user workstations shall meet the minimum software requirements prior to implementation,FR,Functional
542,F0_REQ_00542,"The RFS system should be able to easily interface with the BDW environment  in order to load the data.  	7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process  every year. The data will be as of October month-end. 	Test files (7) shall be loaded up to 5 times throughout the year  from the BDW.",FR,Functional
543,F0_REQ_00543,Changes to revenue and expense formulae must be applied to the RFS system  every year  prior to the budgeting process start. Revenue and expense formulae will be updated within one week of their receipt  after which 2 weeks will be allotted to testing of the budget calculations  to be conducted jointly by the project development team and PCG Finance.,FR,Functional
544,F0_REQ_00544,New branches/complexes/districts/regions and revenue/expense accounts added to the BDW  must be reflected in the RFS system. 100% of the entities (mentioned above) available as of October month-end  will be loaded into the RFS system  prior to the budget start process.,FR,Functional
545,F0_REQ_00545,Only authorized user shall access the RFS system. ONLY users that exist in the UAS system  with the RFS system assigned to their role(s)  shall access the RFS system and use it.,FR,Functional
546,F0_REQ_00546,User access should be limited to the permissions granted to their role(s) Each level in the PCG hierarchy will be assigned a role and users will be assigned to these roles. Access to functionality within RFS system is dependent on the privileges/permission assigned to the role..,NFR,Security
547,F0_REQ_00547,The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group  prior to implementation. The remaining 5% will be corrected and approved within one month of product release.,FR,Functional
548,F0_REQ_00548,The intranet pages should display appropriately in all resolutions  from 800x600 and higher. The display of all the pages will be correct in 95% of the resolutions  prior to implementation. The remaining 5% will be corrected within a week of notification of the incorrect display.,NFR,Functional
549,F0_REQ_00549,The users should be able to easily use the system to successfully complete their budgets  within the stipulated time for completion. With a week of training prior to product implementation  98% of the users shall complete their budgets within the stipulated time.,FR,Functional
550,F0_REQ_00550,The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time  the response time should not be more than 10 seconds.not be more than 10 seconds.,NFR,Performance
551,F0_REQ_00551,The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.,NFR,Functional
552,F0_REQ_00552,The system will notify affected parties for routine communication purposes  including but not limited to informing students of upcoming offered classes (timeline) and what their schedule will be/shall be.,FR,Functional
553,F0_REQ_00553,The system will notify affected parties when changes occur affecting clinicals  including but not limited to clinical section capacity changes  and clinical section cancellations.,NFR,Functional
554,F0_REQ_00554,The system will notify affected parties when changes occur affecting classes  including but not limited to class cancellations  class section detail changes  and changes to class offerings for a given quarter.,NFR,Functional
555,F0_REQ_00555,The feature of the application shall provide the optimized route for the given addresses,FR,Functional
556,F0_REQ_00556,This feature provides the user to select an optimized route for the addresses given and fixing any path between the desired locations.,FR,Functional
557,F0_REQ_00557,"Fast internet connection is not mandatory, but it would increase the performance of the application",NFR,Performance
558,F0_REQ_00558,"after every user request, new maps are needed to be loaded",NFR,Performance
559,F0_REQ_00559,"As Google Maps API is being used for this application, it is mandatory that we abide by the terms of use specified by Google",NFR,Compatibility
560,F0_REQ_00560,After installing the Application from iTunes or the App store the user will be asked to login.,NFR,Portability
561,F0_REQ_00561,"Upon successful login, the user can select from the following catalogue options:  Spring 2013 ,Winter 2013",NFR,Functional
562,F0_REQ_00562,"Based on the selection the product categories will be listed: Outerwear,Soft Shell,Fleece,Knits,Wovens,Active Wear,	Safety,Accessories,Team Wear,	e.c.o. Collection",NFR,Security
563,F0_REQ_00563,Once a category is selected the product thumbnail images will appear for selection.,NFR,Functional
564,F0_REQ_00564,A user can then select the product and view the details.,NFR,Functional
565,F0_REQ_00565,The detail page will contain all the same features and information as the website.,NFR,Functional
566,F0_REQ_00566,From the here the user can either proceed to call a rep for an order or proceed to the online checkout process.,NFR,Functional
567,F0_REQ_00567,"Upon successful login, the user can select from the following catalogue options or use the search function indicated by the search icon in the top right hand corner of the application.",NFR,Functional
568,F0_REQ_00568,Once the icon is selected two open text field will be available to the user to search for the product name - by product ID/SKU or by keyword.,NFR,Functional
569,F0_REQ_00569,Following a successful query the search feature will query the application database to display the search results. Following an unsuccessful query the search feature will display an error message that no matches were found,NFR,Functional
570,F0_REQ_00570,A user can select the desired product from the results and proceed to the product details.,NFR,Functional
571,F0_REQ_00571,From the here the user can either proceed to call a rep for an order or proceed to the online checkout process,NFR,Functional
572,F0_REQ_00572,"Upon successful login, the user can select from the following catalogue options, search or           use the sub navigation to find the following items: Catalogue ,Videos,Contact Us",NFR,Functional
573,F0_REQ_00573,Should a user select to download the catalogue PDF it will be viewed on their mobile device.,NFR,Performance
574,F0_REQ_00574,"Should a user select videos, the 360 video list will display. Upon selecting a video it will play on their device.",NFR,Functional
575,F0_REQ_00575,All users shall be able to zoom into images using the standard gestures on mobile devices.,FR,Functional
576,F0_REQ_00576,All Users will be able to view the next product by swiping left to right .,NFR,Functional
577,F0_REQ_00577,All users should be able to go back to the product category page via the back button in the top corner.,NFR,Functional
578,F0_REQ_00578,All users should be able to search by keyword or product ID.,NFR,Functional
579,F0_REQ_00579,"All users should be able to navigate using the sub navigation icons to access the Catalogue PDF, 360 videos, and to contact a rep representative",NFR,Security
580,F0_REQ_00580,The application itself will only have minimal logic and so there should be little to no issues with the computation required by the phone itself.,NFR,Usability
581,F0_REQ_00581,"The only hazard is a user using the device when they should not be, such as while driving.",NFR,Functional
582,F0_REQ_00582,The application must be able to link up with the INTERNAL system in order for users to properly log in and be identified.,FR,Functional
583,F0_REQ_00583,This information must be kept secure.,FR,Functional
584,F0_REQ_00584,The data entry should not be that much more difficult than if they were at an actual computer.,NFR,Functional
585,F0_REQ_00585,"Because this application will be on a phone, portability is also important.  We don’t want it to take up so much space or be too slow causing the user’s to not be able to fit it on the device.",NFR,Functional
586,F0_REQ_00586,"When the user fills all necessary fields, an activation mail will be sent to
users mail address",NFR,Functional
587,F0_REQ_00587,"User will be able to log in and start using the system just after activating
his/her account.",NFR,Functional
588,F0_REQ_00588,"user enters his/her username or email and his/her password and logs in the
system",NFR,Functional
589,F0_REQ_00589,"user touches log out button, and logs out of the system. The user will not use
the system until he/she logs in again.",NFR,Functional
590,F0_REQ_00590,"user is able to search items. User can search items according to their price,
their location, their category.",NFR,Functional
591,F0_REQ_00591,"user is able to browse the profiles other users. User can see the other users’
user names, profile photos, and the users’ items.",NFR,Functional
592,F0_REQ_00592,"user is able to browse categories according to his/her wishes. User can also see
how many items each category has.",NFR,Functional
593,F0_REQ_00593,"user is able browse items. User can see the items’ pictures, prices, and other
features.",NFR,Functional
594,F0_REQ_00594,"If the user changes his/her username or password, a notification mail will be sent to the
user’s email address.",NFR,Functional
595,F0_REQ_00595,The changes will apply if the user clicks on the link in the email.,NFR,Functional
596,F0_REQ_00596,"user can buy credits from the system. He/she can use credit card or his/her
PayPal account.",NFR,Functional
597,F0_REQ_00597,"user can add the items he/she likes to his cart by touching “Add to the cart”
button.",NFR,Functional
598,F0_REQ_00598,"if the item the user wants is available for exchange, the user can request the
exchange of items that he/she has with the item he/she wants.",NFR,Functional
599,F0_REQ_00599,"the user can approve the exchange that is offered by another user by clicking
“Approve” button.",NFR,Functional
600,F0_REQ_00600,"the user can decline the exchange that is offered by another user by clicking
“Decline” button.",NFR,Functional
601,F0_REQ_00601,the user notifies other user that the shipment of the item has started.,NFR,Functional
602,F0_REQ_00602,the user can add as many as items he/she wants.,NFR,Functional
603,F0_REQ_00603,"The user can also set the price,
set the amount, upload pictures of the item and add details of the item.",NFR,Performance
604,F0_REQ_00604,"the user can edit the items that he/she has already put on the system. The user
can add/remove pictures, change the price and details of the item.",NFR,Functional
605,F0_REQ_00605,"if the user no longer wishes to sell/exchange the item, he/she can remove the
item from the system by touching “Remove the item” button.",NFR,Functional
606,F0_REQ_00606,"if the user no longer wishes to use the system, he/she can click “Delete Profile”
button. After deleting the profile, the user will no longer be able to use the system with the
account details that he entered before.",NFR,Functional
607,F0_REQ_00607,"the user can mark an item as a favorite so that he will be notified if any change
is made to the item",NFR,Functional
608,F0_REQ_00608,the user can rate and comment about the users whom he traded with.,NFR,Functional
609,F0_REQ_00609,10000 users should be able to use the system at the same time.,NFR,Functional
610,F0_REQ_00610,The response time of the system should be 2 seconds at most.,NFR,Performance
611,F0_REQ_00611,Search form should be  added to home page,NFR,Functional
612,F0_REQ_00612,Sites should be added correctly to the search engine,NFR,Functional
613,F0_REQ_00613,Build the search engine based on the search form and sites available,NFR,Usability
614,F0_REQ_00614,"User should be able to search by site name, description",NFR,Functional
615,F0_REQ_00615,System should be self capable with feature of Auto Suggest,NFR,Functional
616,F0_REQ_00616,System should be able to return the search results in desending order in the form of list of links to the sites,NFR,Functional
617,F0_REQ_00617,"System should be able to  display "" No results found "" in case no  search results found",NFR,Functional
618,F0_REQ_00618,System should have a link back to home in case no results found,NFR,Functional
619,F0_REQ_00619,geo-location feature to be able to find a user,NFR,Functional
620,F0_REQ_00620,Use Geolocation scripts to locate user,NFR,Functional
621,F0_REQ_00621,check if user is within 1 mile of the campus,NFR,Functional
622,F0_REQ_00622,"If user within 1 mile of the campus , update location",NFR,Maintainability
623,F0_REQ_00623,User for permission to use the location service .,NFR,Security
624,F0_REQ_00624,"If the user denies to user the location service , prompt the user to home screen",NFR,Usability
625,F0_REQ_00625,"If user allows location service , create the user",FR,Functional
626,F0_REQ_00626,"if the system unable to update the location , Show failure msg and return the user to home page.",NFR,Reliability
627,F0_REQ_00627,Update Page with link to sites nearby,NFR,Maintainability
628,F0_REQ_00628,Build Ajax Response to update home page with a link to nearby site based on user location,NFR,Performance
629,F0_REQ_00629,"Application should respond with a list of links to the 3 nearest sites by A-Z, sorted by name",NFR,Performance
630,F0_REQ_00630,"Application should  respond with the sites placed on a map with markers that includes name, description and link to site page.",NFR,Performance
631,F0_REQ_00631,Application should do the  distance calculations and geolocation information for user/site and nearby sites.,NFR,Functional
632,F0_REQ_00632,"when user clicks on links to browse sites from home page, the system should respond with a list of links to all the sites by A-Z, sorted on site name",NFR,Performance
633,F0_REQ_00633,Application should collect list of all sites sorted by name,NFR,Functional
634,F0_REQ_00634,Application should Build URL to each site’s page,NFR,Usability
635,F0_REQ_00635,"when user clicks on link to map sites from the home page, application should respond with a campus map with all the historical sites placed on it",NFR,Performance
636,F0_REQ_00636,"Each historical site should have  a marker for each site placed on map that include the name, shorten description, and link to the site page.",NFR,Functional
637,F0_REQ_00637,The site’s page should contain link to walking directions on tour,NFR,Functional
638,F0_REQ_00638,"Application should respond with a list of thumbnail images for the site, listed from oldest to newest by year.",NFR,Performance
639,F0_REQ_00639,"In case no image available , application should return ""no image"" flag.",NFR,Functional
640,F0_REQ_00640,"when user clicks on a thumbnail image from the site’s page, the application should replace the site’s image with the medium sized clicked on image",NFR,Functional
641,F0_REQ_00641,Application should replace the site’s description with the clicked on image description,NFR,Functional
642,F0_REQ_00642,"when the user clicks on the main image on the site’s page, application should return with a an enlarged version of the image",NFR,Functional
643,F0_REQ_00643,"when User clicks on link to Walking Tour, application should respond with walking tour page",NFR,Performance
644,F0_REQ_00644,"when User clicks on link to About, application should respond with About  page",NFR,Performance
645,F0_REQ_00645,No personal data about a user is stored.,NFR,Functional
646,F0_REQ_00646,User location information should be  deleted nightly via a cron job.,NFR,Functional
647,F0_REQ_00647,Project admins will need to be authorized before they can use the admin interface to manage the sites in the project.,NFR,Security
648,F0_REQ_00648,Standard web security measure should be implemented.,NFR,Security
649,F0_REQ_00649,"This application should be easily extendable, maintainable and able to be released as an open-source application",NFR,Functional
650,F0_REQ_00650,The app runs on a smart phone with operating system Android version 2.3.,NFR,Functional
651,F0_REQ_00651,"All layout shall be according to the TU/e corporate identity, unless in conflict with the guidelines of requirements UCOR003-UCOR006.",FR,Functional
652,F0_REQ_00652,Icons are according to the Android Icon Guidelines.,NFR,Usability
653,F0_REQ_00653,The user interfaces should be according to the Android User Interface Guidelines.,NFR,Usability
654,F0_REQ_00654,The Twitter â€tweetâ€ interface should be according to the Twitter Guidelines.,NFR,Usability
655,F0_REQ_00655,The Facebook â€likeâ€ interface should be according to the Facebook Guidelines.,NFR,Usability
656,F0_REQ_00656,The campus map covers the campus of the TU/e.,NFR,Functional
657,F0_REQ_00657,The campus map covers the central train station of Eindhoven.,NFR,Functional
658,F0_REQ_00658,A new stylistic map has the right dimensions.,NFR,Functional
659,F0_REQ_00659,A new stylistic map is geographically correct.,NFR,Functional
660,F0_REQ_00660,News is restricted to what is available in the feeds on the list of news RSS-feeds.,NFR,Functional
661,F0_REQ_00661,Agenda is restricted to what is available in the feeds on the list of agenda RSS-feeds.,NFR,Functional
662,F0_REQ_00662,Information about a certain person is restricted to what is available on the employee pages of the TU/e,NFR,Functional
663,F0_REQ_00663,The information and the search methods of the Encyclopedia-app are restricted to the services provided by the MediaWiki of the TU/e Encyclopedia.,FR,Functional
664,F0_REQ_00664,The information and the search methods of the Studenthandbook-app are restricted depending on file format of the handbook-information.,NFR,Functional
665,F0_REQ_00665,Response Time GIST: The fastness of the search SCALE: The response time of a search METER: Measurements obtained from 1000 searches during testing. MUST: No more than 2 seconds 100% of the time. WISH: No more than 1 second 100% of the time.,NFR,Performance
666,F0_REQ_00666,"System Dependability GIST: The fault tolerance of the system. SCALE: If the system loses the connection to the Internet or to the GPS device or the system gets some strange input, the user should be informed. METER: Measurements obtained from 1000 hours of usage during testing. MUST: 100% of the time.",NFR,Functional
667,F0_REQ_00667,Hard Drive Space GIST: Hard drive space. SCALE: The applicationâ€™s need of hard drive space. METER: MB. MUST: No more than 20 MB. PLAN: No more than 15 MB. WISH: No more than 10 MB. MB: DEFINED: Megabyte,NFR,Functional
668,F0_REQ_00668,Application Memory Usage GIST: The amount of Operate System memory occupied by the application. SCALE: MB. METER: Observations done from the performance log during testing MUST: No more than 20 MB. PLAN: No more than 16 MB WISH: No more than 10 MB Operate System: DEFINED: The mobile Operate System which the application is running on. MB: DEFINED: Megabyte.,NFR,Performance
669,F0_REQ_00669,System Reliability GIST: The reliability of the system. SCALE: The reliability that the system gives the right result on a search. METER: Measurements obtained from 1000 searches during testing. MUST: More than 98% of the searches. PLAN: More than 99% of the searches. WISH: 100% of the searches.,NFR,Reliability
670,F0_REQ_00670,System Availability GIST: The availability of the system when it is used. SCALE: The average system availability (not considering network failing). METER: Measurements obtained from 1000 hours of usage during testing. MUST: More than 98% of the time. PLAN: More than 99% of the time. WISH: 100% of the time.,NFR,Reliability
671,F0_REQ_00671,Internet Connection DESC: The application should be connected to the Internet.,NFR,Functional
672,F0_REQ_00672,GPS Connection DESC: The application should be connected to the GPS device.,NFR,Functional
673,F0_REQ_00673,"Communication Security GIST: Security of the communication between the system and server. SCALE: The messages should be encrypted for log-in communications, so others cannot get user-name and password from those messages. METER: Attempts to get user-name and password through obtained messages on 1000 log-in session during testing. MUST: 100% of the Communication Messages in the communication of a log-in session should be encrypted. Communication Messages: Defined: Every exchanged of information between client and server.",NFR,Security
674,F0_REQ_00674,Restaurant Owner Login Account Security GIST: Security of accounts. SCALE: If a restaurant owner tries to log in to the web portal with a non-existing account then the restaurant owner should not be logged in. The restaurant owner should be notified about log-in failure. METER: 1000 attempts to log-in with a non-existing user account during testing. MUST: 100% of the time.,NFR,Reliability
675,F0_REQ_00675,Admin Login Account Security GIST: Security of accounts. SCALE: If an admin tries to log in to the web portal with a non-existing account then the admin should not be logged in. The admin should be notified about log-in failure. METER: 1000 attempts to log-in with a non-existing user account during testing. MUST: 100% of the time.,NFR,Reliability
676,F0_REQ_00676,"Restaurant Owner Account Security GIST: Security of restaurant owners accounts. SCALE: A restaurant owner and IP address should not be able to log-in for a certain time period after three times of failed log-in attempts. METER: 1000 attempts to log-in during the lock period after user account has been locked because of failed log-in attempts of three times. MUST: The locking period should be half an hour, and during that period the log-in function is disabled.",NFR,Security
677,F0_REQ_00677,"Admin Account Security GIST: Security of admin accounts. SCALE: An admin and IP address should not be able to log-in to the web portal for a certain time period after three times of failed log-in attempts. METER: 1000 attempts to log-in during the lock period after user account has been locked because of failed log-in attempts of three times. MUST: The locking period should be half an hour, and during that period the log-in function is disabled.",NFR,Security
678,F0_REQ_00678,"User Create Account Security GIST: The security of creating account for users of the system. SCALE: If a user wants to create an account and the desired user name is occupied, the user should be asked to choose a different user name. METER: Measurements obtained on 1000 hours of usage during testing. MUST: 100% of the time.",NFR,Security
679,F0_REQ_00679,"Restaurant Owner Create Account Security GIST: The security of creating account for restaurant owners of the system. SCALE: If a restaurant owner wants to create an account and the desired user name is occupied, the restaurant owner should be asked to choose a different user name. METER: Measurements obtained on 1000 hours of usage during testing. MUST: 100% of the time.",NFR,Security
680,F0_REQ_00680,Application extendibility DESC: The application should be easy to extend. The code should be written in a way that it favors implementation of new functions.,NFR,Usability
681,F0_REQ_00681,Application testability DESC: Test environments should be built for the application to allow testing of the applications different functions.,FR,Functional
682,F0_REQ_00682,Application portability DESC: The application should be portable with iOS and Android.,NFR,Functional
683,F0_REQ_00683,Performance Requirements 10000 users should be able to use the system at the same time. The response time of the system should be 2 seconds at most.,NFR,Performance
684,F0_REQ_00684,Design Constraints We will use â€œwaterfall methodâ€ and Object â€“ Oriented Programming paradigm. We will use Java as programming language. The Android version of the device should be 2.3 or higher. The system requires Internet connection all the time.,NFR,Usability
685,F0_REQ_00685,â€‹ The system will be designed in such a way that the algorithms for the four main units will be able to be easily swapped out.,NFR,Functional
686,F0_REQ_00686,The overall accuracy of the Web APIâ€™s response will be measured using a developer-made testing set.,NFR,Performance
687,F0_REQ_00687,The overall accuracy is calculated by dividing total number of correct answers by the number of questions asked.,NFR,Functional
688,F0_REQ_00688,The accuracy of the Generic Question Constructionâ€‹ part will be close to 80%,NFR,Functional
689,F0_REQ_00689,Modularity  The system will be designed in such a way that the algorithms for the four main units will be able to be easily swapped out.,NFR,Functional
690,F0_REQ_00690,"The overall accuracy of the Web APIâ€™s response will be measured using a developer-made testing set. The overall accuracy is calculated by dividing total number of correct answers by the number of questions asked. The accuracy of the Generic Question Constructionâ€‹ part will be close to 80%. The accuracy of the Generic Answer Constructionâ€‹ unit will be close to 70% The accuracy of the Generic Answer Populationâ€‹ unit will be close to 70% Drexel facilitiesâ€™ locations and schedules will have accuracy greater than 70%  â€‹ Drexel staffâ€™s office locations, contact information, and positions will have accuracy greater than 70%. â€‹ Drexel policies including academics, admissions, information technology etc. will have accuracy greater than 70%.â€‹ â€‹ On-campus dining locations, hours, food types, etc. will have accuracy greater than 50%. â€‹ Food trucksâ€™ general locations, hours, and food types on Drexel Campus will have accuracy greater than 40%.",NFR,Performance
691,F0_REQ_00691,"Fast Response The average time for the server to respond, over the question testing set, will be less than or equal to 2 seconds",NFR,Performance
692,F0_REQ_00692,"Security The connection between the Web API and the programs will use HTTPS, for security.",NFR,Security
693,F0_REQ_00693,Ease of Useâ€‹ A new user will make less than 3 mistakes in 5 minutes after 5 minutes of use.,NFR,Functional
694,F0_REQ_00694,The search feature should be prominent and easy to find for the user.,NFR,Usability
695,F0_REQ_00695,"The different search options should be evident, simple and easy to understand.",NFR,Usability
696,F0_REQ_00696,The results displayed in the list view should be user friendly and easy to understand. Selecting an element in the result list should only take one click.,NFR,Usability
697,F0_REQ_00697,The results displayed in the map view should be user friendly and easy to understand. Selecting a pin on the map should only take one click.,NFR,Usability
698,F0_REQ_00698,The information link should be prominent and it should be evident that it is a usable link. Selecting the information link should only take one click.,NFR,Usability
699,F0_REQ_00699,The user interface must be GUI based.,NFR,Usability
700,F0_REQ_00700,The users are required to input the data from cell phone keypad,NFR,Usability
701,F0_REQ_00701,User has the options to change the settings locally and remotely.,NFR,Functional
702,F0_REQ_00702,Reduce the typing option by giving support for select menus.,NFR,Maintainability
703,F0_REQ_00703,The primary performance requirement is speed of the network.  The application itself will only have minimal logic and so there should be little to no issues with the computation required by the phone itself.,NFR,Performance
704,F0_REQ_00704,"There are no safety requirements with this application, other than any normal hazards of a mobile device.  The only hazard is a user using the device when they should not be, such as while driving.",NFR,Usability
705,F0_REQ_00705,The application must be able to link up with the INTERNAL system in order for users to properly log in and be identified.  This information must be kept secure.,FR,Functional
706,F0_REQ_00706,"The primary attribute of this application will be usability given the large amounts of data and information that will be presented on such a small screen, as well as the userâ€™s ability to input data into the device in a reasonable manner that should not be that much more difficult than if they were at an actual computer.",NFR,Usability
707,F0_REQ_00707,"With regards to the intended number of users in the Amsterdam pilot, and the projected load scenarios, the intention is for the system to be able to serve 20.000 queries / day (in large part during the 4 peak traffic hours).",NFR,Performance
708,F0_REQ_00708,"In order to create a viable offering for the user we will have to build a simple, transparent system that can be understood and trusted by the people that are using it.",NFR,Usability
709,F0_REQ_00709,"Anonimization & aggregation, so that route information may be shared safely without disclosing personal information.",NFR,Functional
710,F0_REQ_00710,"Encryption, for all data that is privacy sensitive, but must be persisted on the server in order for basic functionality.",NFR,Security
711,F0_REQ_00711,Permit the use of unverified (anonymous) avatars / aliases.,NFR,Functional
712,F0_REQ_00712,Give control to end-users over private data (at least a delete private repository option),NFR,Functional
713,F0_REQ_00713,"The system should be language agnostic, since portability is a prime goal of the overall project. English, turkish, Finnish, and Italian should be at least be supported because these are the replication partners.",NFR,Maintainability
714,F0_REQ_00714,All text elements in the user interfaces are presented in the selected language English and Dutch.,NFR,Usability
715,F0_REQ_00715,Sub-apps and their launchers can be added to the main app by a qualified programmer.,NFR,Functional
716,F0_REQ_00716,Sub-apps and their launchers in the main app can be deleted by a qualified programmer.,NFR,Functional
717,F0_REQ_00717,"The application maintainer should also be able to change the (lists of) information sources of the sub-applications: agenda, news, Facebook and Twitter",NFR,Functional
718,F0_REQ_00718,"Application maintainers should be able to maintain the application, without having knowledge about Java Android programming. They should be able to modify the approximate appearance of the application. This means the colors, and GUI figures in the applications, but not the addition/deletion of GUI elements.",NFR,Usability
719,F0_REQ_00719,"Application will be extendable. This means that a skilled Java Android programmer should be able to easily add a new sub-application to insApption, and add a launcher to it in the main-application.",NFR,Functional
720,F0_REQ_00720,Users must be a Radford University student in order to access the automatic class schedule and assignment sharing features of this application Users can authenticate by logging in using their RU username and password.,FR,Functional
721,F0_REQ_00721,Most functionality will not require network connectivity.  System components that require authentication through Radford University and network connectivity will function as long as the systems maintained by the University are available.,NFR,Security
722,F0_REQ_00722,The development team will follow best practices for clean code and software modularity in order to make the application as maintainable as possible.,NFR,Functional
723,F0_REQ_00723,Users will be able to access this application on or off campus anytime on their mobile device without the need of an internet connection.,NFR,Security
724,F0_REQ_00724,"The application will be highly extensible in terms of adding course and calendar details or views.  However, the application in general has low extensibility.",NFR,Functional
725,F0_REQ_00725,An application instance shall be able to be reusable every semester for a returning student.The user will be able to update their class schedule by having the application check for a registered schedule set for the next semester and if the current school semester is over.Application components will be able to be integrated into the larger RU Mobile application developed and maintained by Radford University.,NFR,Usability
726,F0_REQ_00726,The system will be designed in such a way that the algorithms for the four main units will be able to be easily swapped out.,NFR,Functional
727,F0_REQ_00727,The accuracy of the Generic Question Constructionâ€‹ part will be close to 80%.,NFR,Functional
728,F0_REQ_00728,The accuracy of the Generic Answer Constructionâ€‹ unit will be close to 70%.,NFR,Functional
729,F0_REQ_00729,The accuracy of the Generic Answer Populationâ€‹ unit will be close to 70%.,NFR,Functional
730,F0_REQ_00730,"The average time for the server to respond, over the question testing set, will be less than or equal to 2 seconds.",NFR,Performance
731,F0_REQ_00731,"The connection between the Web API and the programs will use HTTPS, for security.",NFR,Security
732,F0_REQ_00732,A new user will make less than 3 mistakes in 5 minutes after 5 minutes of use.,NFR,Functional
733,F0_REQ_00733,"FAU class contains requirements for recording the occurrence of security relevant events that take place under TSF control. This family identifies the level of auditing, enumerates the types of events that shall be auditable by the TSF, and identifies the minimum set of audit related information that should be provided within various audit record types. The following extended requirement for the FAU class has been included in this ST because the operational environment is capable of providing security audit generation for TSF functions.",NFR,Security
734,F0_REQ_00734,"Performance should not be an issue because all of our server queries involve small pieces of data. Changing screens will require very little computation and thus will occur very quickly. Server updates should only take a few seconds as long as the phone can maintain a steady signal. The cost-division algorithms used by in application will be highly efficient, taking only a fraction of a second to compute.",NFR,Performance
735,F0_REQ_00735,SplitPay will not affect data stored outside of its servers nor will it affect any other applications installed on the userâ€™s phone. It cannot cause any damage to the phone or its internal components. The only potential safety concern associated with this application applies to virtually all handset apps: SplitPay should not be used while operating a vehicle or in any other situation where the userâ€™s attention must be focused elsewhere.,FR,Functional
736,F0_REQ_00736,"This application assumes that only the user or whoever he/she allows will have access to his/her Android handset. With that being said, only a Google email address is required to verify the identity of the user upon opening the app. Since it is not password protected, there is no method to authenticate the userâ€™s identity. This could only pose a thread if a user has set up PayPal functionality, however any transaction involving real currency must be authorized and confirmed before becoming final. The PayPal API provides all of the security checks needed to ensure that no fraudulent transactions occur.",NFR,Security
737,F0_REQ_00737,The graphical user interface of SplitPay is to be designed with usability as the first priority. The app will be presented and organized in a manner that is both visually appealing and easy for the user to navigate. There will be feedbacks and visual cues such as notifications to inform users of updates and pop-ups to provide users with instructions.,NFR,Usability
738,F0_REQ_00738,"To ensure reliability and correctness, there will be zero tolerance for errors in the algorithm that computes and splits expenses between group members. To maintain flexibility and adaptability, the app will take into account situations in which a user loses internet connection or for whatever reason cannot establish a connection with the server. These users will still be able to use the application, but any Bills, transactions, etc. posted while disconnected will be cached until the connection is restored.",NFR,Reliability
739,F0_REQ_00739,All text elements in the user interfaces are presented in the selected language (for language selection see requirement UCAR101. The available languages are mentioned in UCAR002 and UCAR003),NFR,Usability
740,F0_REQ_00740,English is an available language.,NFR,Functional
741,F0_REQ_00741,Dutch is an available language.,NFR,Functional
742,F0_REQ_00742,The administrator can change the colors used in the user interfaces of the sub-apps and main-app (this does not include the external resources).,NFR,Usability
743,F0_REQ_00743,The administrator can change the fonts used in the user interfaces of the sub-apps and main-app (this does not include the external resources).,NFR,Usability
744,F0_REQ_00744,The administrator can change icons used in the user interfaces of the sub-apps and main-app (this does not include the external resources).,NFR,Usability
745,F0_REQ_00745,The administrator can change buttons used in the user interfaces of the sub-apps and main-app (this does not include the external resources).,NFR,Usability
746,F0_REQ_00746,The administrator can change the background used in the user interfaces of the sub- apps and main-app (this does not include the external resources).,NFR,Usability
747,F0_REQ_00747,The administrator can change text elements used in the user interfaces of the sub-apps and main-app (this does not include the external resources).,NFR,Usability
748,F0_REQ_00748,The language can only be selected in the main app.,NFR,Functional
749,F0_REQ_00749,The default language of insApption is English,NFR,Functional
750,F0_REQ_00750,The main menu contains a launcher to the Map-app.3.1.3,NFR,Functional
751,F0_REQ_00751,The main menu contains a launcher to the News-app.3.1.4,NFR,Functional
752,F0_REQ_00752,The main menu contains a launcher to the Agenda-app.3.1.5,NFR,Functional
753,F0_REQ_00753,The main menu contains a launcher to the Facebook-app.3.1.9,NFR,Functional
754,F0_REQ_00754,The main menu contains a launcher to the Twitter-app.3.1.10,NFR,Functional
755,F0_REQ_00755,The main menu contains a launcher to the Employee-finder-app.3.1.6,NFR,Functional
756,F0_REQ_00756,"The main menu contains a launcher to the Encyclopedia-app, only if the Dutch language is selected.3.1.7",NFR,Functional
757,F0_REQ_00757,"The main menu contains a launcher to the Student handbook-app, only if the Dutch language is selected.3.1.8",NFR,Functional
758,F0_REQ_00758,It is possible to â€œlikeâ€ insApption from within the main menu.,NFR,Functional
759,F0_REQ_00759,It is possible to â€œtweetâ€ insApption from within the main menu.,NFR,Functional
760,F0_REQ_00760,There is a link to a Twitter settings menu.,NFR,Functional
761,F0_REQ_00761,There is a link to a Facebook settings menu.,NFR,Functional
762,F0_REQ_00762,"In the settings menu for Twitter the user can save username in combination with password, regarding Twitter.",NFR,Functional
763,F0_REQ_00763,"In the settings menu for Facebook the user can save username in combination with password, regarding Facebook.",NFR,Functional
764,F0_REQ_00764,"In the settings menu for Twitter there is an option to delete the saved username in combination with the password, regarding Twitter.",NFR,Functional
